iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success,eval_avg_cost
250,10.371354341506958,-0.539289637130615,16.994928644303723,147.8605876404396,-7.7376676969421405,43.22,25.396094187886455,137,0,0.0,0.0,0.07576704025268555,1.7807228565216064,0.0,0.0,0.0,-1.4141115138333746,0.0,43.22,40000,9.265949249267578,0.5440675337792996,0.30431262154800615,-3.5594821101800904,0.0,17.92
251,10.19017767906189,-1.9175789018745093,10.93494073994177,71.10494521955229,-8.70068486058602,43.86,25.025794692676595,116,2,0.0,0.0,0.07650113105773926,1.7636094093322754,0.0,0.0,0.0,-1.4644582526374883,0.0,43.86,40000,8.844518423080444,0.6934194062866282,0.24948252156254405,-3.5594821101800904,0.0,17.92
252,10.261291742324829,-0.7063352390333973,14.956482248815432,96.03914108217953,-10.20994304677061,45.085,26.57720404783016,152,0,0.0,0.0,0.07955598831176758,1.8113884925842285,0.0,0.0,0.0,-1.3886459512770792,0.0,45.085,40000,8.995585918426514,0.558342497697355,0.2349700836139108,-3.5594821101800904,0.0,17.92
253,10.157753705978394,-0.3094335821212851,20.11342394161466,202.74512318030875,-10.940275523873673,46.46,30.95154923424674,163,0,0.0,0.0,0.07677912712097168,1.7506744861602783,0.0,0.0,0.0,-1.2807247143615,0.0,46.46,40000,9.036936044692993,0.4681456502278636,0.1573346710205075,-3.5594821101800904,0.0,17.92
254,10.190377235412598,-2.154097972062879,9.742980494487988,90.29186589377963,-9.9132527759499,42.685,24.347603064778266,111,0,0.0,0.0,0.07675862312316895,1.7870736122131348,0.0,0.0,0.0,-1.368062040131638,0.0,42.685,40000,8.618331670761108,0.8540215829587124,0.30469798396426584,-3.5594821101800904,0.0,17.92
255,10.370867252349854,-0.7570405306495165,15.009260293721313,90.06423300439823,-10.523645156361754,45.3,27.842593270024256,161,0,0.0,0.0,0.07488131523132324,1.770777702331543,0.0,0.0,0.0,-1.306959889183426,0.0,45.3,40000,8.085200786590576,0.3277612986126335,0.16524729826378118,-3.5594821101800904,0.0,17.92
256,10.207924842834473,-2.127838161017174,12.489068350981304,97.99398636258437,-7.905579680575409,43.05,26.735884126020593,141,0,0.0,0.0,0.07948756217956543,1.7875394821166992,0.0,0.0,0.0,-1.389047716366801,0.0,43.05,40000,8.419307708740234,0.4700109342842602,0.25634301668741877,-3.5594821101800904,0.0,17.92
257,10.252906322479248,-2.9093696774090527,9.561957878121163,90.26587778527184,-8.659947688824355,45.325,23.334081833232695,119,0,0.0,0.0,0.07766437530517578,1.818030595779419,0.0,0.0,0.0,-1.5410799124710262,0.0,45.325,40000,8.558981895446777,0.5743547023254595,0.26659944934598195,-3.5594821101800904,0.0,17.92
258,10.15923285484314,-1.6778598787986103,13.28227139279028,91.35121343102168,-9.015361236654272,40.015,23.85947977219956,120,0,0.0,0.0,0.07640838623046875,1.7822456359863281,0.0,0.0,0.0,-1.5547579091037846,0.0,40.015,40000,8.189558744430542,0.4847955659091051,0.2784147596884448,-3.5594821101800904,0.0,17.92
259,10.062641859054565,-0.7025265128519839,14.439757142441621,78.63551466639281,-9.674746921065484,43.26,25.1513896236371,130,0,0.0,0.0,0.07470083236694336,1.7949306964874268,0.0,0.0,0.0,-1.4695347694786047,0.0,43.26,40000,8.705329418182373,0.4827737560973019,0.2617909668986552,-3.5594821101800904,0.0,17.92
260,10.067589044570923,-1.0930444904148444,22.006929162132256,277.9389670384443,-8.097351313545529,43.08,24.98746885941031,122,0,0.0,0.0,0.07921719551086426,1.8510041236877441,0.0,0.0,0.0,-1.4318857415722288,0.0,43.08,40000,8.643052101135254,0.6614153483748924,0.2740312782752156,-3.5594821101800904,0.0,17.92
261,10.26167631149292,-1.1384076137703432,12.730075833203587,93.14715199799772,-10.525686359724023,44.19,27.36683942292204,145,0,0.0,0.0,0.08243989944458008,1.8270289897918701,0.0,0.0,0.0,-1.4025379287920403,0.0,44.19,40000,8.855159044265747,0.7087745602259412,0.24651740209324752,-3.5594821101800904,0.0,17.92
262,10.583502054214478,-1.8128846175262276,11.998945072586602,79.43906236635047,-10.045505828590741,44.11,26.625324411169153,143,0,0.0,0.0,0.07786226272583008,1.7887773513793945,0.0,0.0,0.0,-1.443572597665459,0.0,44.11,40000,8.87509036064148,0.4749801514367104,0.24495777828947066,-3.5594821101800904,0.0,17.92
263,10.379725217819214,-1.5377072542108965,16.2862005590972,175.963253219931,-11.079463430525601,46.59,24.643698991831563,164,1,0.0,0.0,0.07894611358642578,1.8016526699066162,0.0,0.0,0.0,-1.4529860633200027,0.0,46.59,40000,8.208005666732788,0.7038791062645299,0.2858249999246064,-3.5594821101800904,0.0,17.92
264,10.16083025932312,-2.342198269894692,10.446678404566848,65.7102609211921,-10.971964162963895,46.185,26.59155458035502,131,0,0.0,0.0,0.08012127876281738,1.7806525230407715,0.0,0.0,0.0,-1.5419072839774717,0.0,46.185,40000,7.942042589187622,0.5779181918483952,0.2243058774239392,-3.5594821101800904,0.0,17.92
265,10.403655529022217,-1.3688935376338593,12.910134664051116,82.29518868700534,-6.97958762055948,42.74,25.24603731281406,132,0,0.0,0.0,0.07564020156860352,1.8760101795196533,0.0,0.0,0.0,-1.5246059093431106,0.0,42.74,40000,8.831625938415527,0.561117286538279,0.24553605085698427,-3.5594821101800904,0.0,17.92
266,10.210355043411255,-2.523690907146612,9.840872155797994,66.99760200530272,-10.550298893624863,44.95,24.926842960952754,129,2,0.0,0.0,0.07789158821105957,1.795931339263916,0.0,0.0,0.0,-1.6245144091234607,0.0,44.95,40000,9.386245489120483,0.3993171969884109,0.20263703714792863,-3.5594821101800904,0.0,17.92
267,10.0515878200531,-2.394024386741815,9.476531483726813,72.05881298232289,-9.292649295751769,46.995,27.36576282510685,147,0,0.0,0.0,0.07840108871459961,1.7689237594604492,0.0,0.0,0.0,-1.7014654068852961,0.0,46.995,40000,8.441681623458862,0.5435726630093589,0.22086164255449683,-3.5594821101800904,0.0,17.92
268,10.265738248825073,-2.2868519223994763,10.592036658351297,74.64635112590814,-7.996949454827179,43.245,25.77702416882135,123,0,0.0,0.0,0.07932782173156738,1.8451488018035889,0.0,0.0,0.0,-1.760004058436714,0.0,43.245,40000,7.618465185165405,0.5906456770380103,0.3012341442111438,-3.5594821101800904,0.0,17.92
269,10.103641986846924,-1.881167691883647,10.725996778013192,78.31075443580843,-8.366525773177628,45.39,27.399779196190615,127,0,0.0,0.0,0.08096742630004883,1.8670623302459717,0.0,0.0,0.0,-1.7721204217814075,0.0,45.39,40000,7.616506099700928,0.520155540604732,0.2515584538743129,-3.5594821101800904,0.0,17.92
270,10.203253269195557,-2.6685248052816313,8.949911262450883,62.75866223641579,-10.817508864946543,47.77,28.768508824754893,150,0,0.0,0.0,0.07606792449951172,1.7920334339141846,0.0,0.0,0.0,-1.86176086013143,0.0,47.77,40000,7.925489664077759,0.5665288527905528,0.3179957549781496,-3.5594821101800904,0.0,17.92
271,10.261894702911377,-1.7867012839740948,12.38165026685818,97.61467701428123,-11.432646351608863,44.875,27.924529987091994,145,0,0.0,0.0,0.07902002334594727,1.7966241836547852,0.0,0.0,0.0,-1.8542549025156965,0.0,44.875,40000,8.468220233917236,0.5717928194421116,0.2945540816704433,-3.5594821101800904,0.0,17.92
272,9.973365306854248,-2.8925540315607408,9.067931104424758,83.41866037504872,-7.242099846436838,45.72,26.418395106440514,150,0,0.0,0.0,0.07562017440795898,1.8677570819854736,0.0,0.0,0.0,-1.958084815420201,0.0,45.72,40000,8.69004225730896,0.4359011704472185,0.2168062582973304,-3.5594821101800904,0.0,17.92
273,10.258474588394165,-2.25760430035281,10.761945634039922,92.51731675576379,-10.918546798550095,41.885,25.99561068719102,139,0,0.0,0.0,0.0853111743927002,1.7988924980163574,0.0,0.0,0.0,-1.988036763913462,0.0,41.885,40000,8.600218296051025,0.4150030863972035,0.24760550821456306,-3.5594821101800904,0.0,17.92
274,10.27040719985962,-1.7202243139068634,13.378550155944593,91.91411835582034,-12.319885107068789,43.765,26.024599420548242,142,0,0.0,0.0,0.07637453079223633,1.8271586894989014,0.0,0.0,0.0,-1.9612555189128023,0.0,43.765,40000,8.30805778503418,0.4399130981710046,0.24365863081880945,-3.5594821101800904,0.0,17.92
275,10.583617925643921,-2.3396408823718806,11.05633574335016,90.61086158789918,-7.474690049130693,40.835,25.48446144222004,132,0,0.0,0.0,0.0761864185333252,1.789513111114502,0.0,0.0,0.0,-1.9990940552587102,0.0,40.835,40000,8.10777997970581,0.395890043069464,0.26175273215797795,-3.5594821101800904,0.0,17.92
276,10.155015468597412,-1.7919769230118134,12.203505362447848,90.17871495138513,-8.517159541112962,44.635,27.408972527258296,177,0,0.0,0.0,0.0736241340637207,1.814659833908081,0.0,0.0,0.0,-1.9783823420340205,0.0,44.635,40000,8.229498386383057,0.5269893368320914,0.269179352575579,-3.5594821101800904,0.0,17.92
277,10.363743782043457,-1.8715019743274395,12.791849078269546,89.58566468940265,-10.961079422228842,42.16,27.719025956912702,163,0,0.0,0.0,0.07445478439331055,1.8290116786956787,0.0,0.0,0.0,-1.9676943052633624,0.0,42.16,40000,8.454137802124023,0.3567266789924301,0.2046319169337382,-3.5594821101800904,0.0,17.92
278,10.425817489624023,-0.8305502376847071,25.59858549109692,337.13493210644026,-9.782230533830095,41.975,24.013420726751946,114,0,0.0,0.0,0.07867550849914551,1.7939655780792236,0.0,0.0,0.0,-1.853979898505497,0.0,41.975,40000,8.078707218170166,0.7027371404625419,0.35688935757923773,-3.5594821101800904,0.0,17.92
279,10.361886024475098,-0.910982381227211,14.614387719735271,84.19718313239704,-11.98846522689689,46.07,26.128817424445373,126,1,0.0,0.0,0.07868742942810059,1.8248002529144287,0.0,0.0,0.0,-1.7596801467776686,0.0,46.07,40000,8.174273014068604,0.7665663460866119,0.22360831605840004,-3.5594821101800904,0.0,17.92
280,10.267165422439575,-2.354204883325133,10.63371329904729,85.64814994107041,-7.969576117721689,47.23,25.708891458015067,138,0,0.0,0.0,0.08472704887390137,1.8023698329925537,0.0,0.0,0.0,-1.819132620432415,0.0,47.23,40000,8.19870376586914,0.6822459462270385,0.22299352014538518,-3.5594821101800904,0.0,17.92
281,10.408432245254517,-2.5384311381205236,10.342164792139066,74.66942296523887,-13.109807939781254,43.9,25.806782054336026,135,0,0.0,0.0,0.08024144172668457,1.7746632099151611,0.0,0.0,0.0,-1.891062472201226,0.0,43.9,40000,8.22629690170288,0.3534428915202348,0.19542974495652282,-3.5594821101800904,0.0,17.92
282,10.255898475646973,-1.7177247940261253,12.911056710863393,134.41388073489438,-11.938945995075674,47.175,28.3175630130843,163,0,0.0,0.0,0.08099865913391113,1.7989826202392578,0.0,0.0,0.0,-1.8737287043837159,0.0,47.175,40000,8.197089910507202,0.7519067279746546,0.4199798142876213,-3.5594821101800904,0.0,17.92
283,10.153751373291016,-1.6567018359836454,13.18800685198696,114.30349081959265,-10.406716500536032,44.68,25.867500845655734,151,0,0.0,0.0,0.07837200164794922,1.8207948207855225,0.0,0.0,0.0,-1.8520260175437089,0.0,44.68,40000,8.46863603591919,0.39337075482072376,0.19306171335131445,-3.5594821101800904,0.0,17.92
284,10.52816891670227,-0.8968890115102947,15.001138753696335,97.41745155572036,-10.731753573551734,44.895,26.674781629846567,142,0,0.0,0.0,0.0767362117767334,1.767066240310669,0.0,0.0,0.0,-1.7565123169403676,0.0,44.895,40000,8.239462852478027,0.4379382194418543,0.2088887737858283,-3.5594821101800904,0.0,17.92
285,10.278658628463745,-0.7969207026814789,19.049743837926666,202.75465750377433,-10.375560497646921,45.61,26.620817042307323,140,0,0.0,0.0,0.07537007331848145,1.8121325969696045,0.0,0.0,0.0,-1.6605531555144788,0.0,45.61,40000,8.50495719909668,0.6086209123101252,0.2568411446517965,-3.5594821101800904,0.0,17.92
286,10.055673122406006,-1.8586832291551942,12.733811094970568,91.60560230620358,-7.435842491770424,40.66,24.844202543048144,153,0,0.0,0.0,0.07988858222961426,1.8063759803771973,0.0,0.0,0.0,-1.6803661628785502,0.0,40.66,40000,8.353249788284302,0.679960611081571,0.20852233565927622,-3.5594821101800904,0.0,17.92
287,10.18608283996582,-2.143936771942975,19.468752607094753,259.18341920706507,-10.491442398264303,46.775,27.782267276088177,159,0,0.0,0.0,0.08069109916687012,1.7650904655456543,0.0,0.0,0.0,-1.7267232237849928,0.0,46.775,40000,8.295984268188477,0.5771246455959484,0.13060884953365348,-3.5594821101800904,0.0,17.92
288,10.458211421966553,0.3118424933647727,26.583918813580485,316.07524352369296,-10.375243450090993,45.67,27.566485086060574,124,0,0.0,0.0,0.08026385307312012,1.789194107055664,0.0,0.0,0.0,-1.5228666520700163,0.0,45.67,40000,9.076640844345093,0.6294736734209526,0.14107192277240935,-3.5594821101800904,0.0,17.92
289,10.481312990188599,-1.798963375255514,11.82480332361452,84.08659835615964,-7.7194557611972385,45.15,26.251428532557995,120,0,0.0,0.0,0.07592201232910156,1.7476732730865479,0.0,0.0,0.0,-1.550476324388566,0.0,45.15,40000,8.713307857513428,0.6984995006764958,0.23439862571922235,-3.5594821101800904,0.0,17.92
290,10.209404706954956,-0.4734015284690494,28.547935414168965,376.80240776223377,-9.091875809093054,44.715,27.244701778510994,165,0,0.5,0.0,0.08128952980041504,1.7930536270141602,0.0,0.0,0.0,-1.4427688447966143,0.5,44.715,40000,8.057313442230225,0.8687961491599813,0.1932477617560116,-3.5594821101800904,0.0,17.92
291,9.872395753860474,-3.3201062649096467,6.577293945120813,67.58067565894464,-11.600374483014543,48.06,29.832639842963946,164,0,0.0,0.0,0.07923388481140137,1.7791225910186768,0.0,0.0,0.0,-1.6305025868079177,0.0,48.06,40000,7.708047389984131,3.433987286484747,0.5483093176186943,-3.5594821101800904,0.0,17.92
292,10.178417921066284,-1.5226479270791442,12.615001896137588,80.99409581191063,-9.450838187577707,43.215,25.553253706720014,138,0,0.0,0.0,0.08027076721191406,1.7954914569854736,0.0,0.0,0.0,-1.6197171208350403,0.0,43.215,40000,7.99485969543457,0.6386395740150218,0.2911855571688589,-3.5594821101800904,0.0,17.92
293,10.460620641708374,-2.251486727599062,11.050739645961153,80.64306932515075,-11.50948747700016,47.78,26.195449986591182,144,0,0.0,0.0,0.08102655410766602,1.8571276664733887,0.0,0.0,0.0,-1.6828940815114426,0.0,47.78,40000,9.022390842437744,0.6143803749632268,0.3174542653521356,-3.5594821101800904,0.0,17.92
294,10.283610582351685,-1.6038612275662194,12.421317956360761,84.13719130480088,-11.411821487105822,46.735,28.84830627610571,132,0,0.0,0.0,0.07537317276000977,1.8199079036712646,0.0,0.0,0.0,-1.6749907961169204,0.0,46.735,40000,8.736597776412964,0.621591132449319,0.277636078716698,-3.5594821101800904,0.0,17.92
295,10.157211780548096,-1.5512096004444396,11.595617227301352,82.49293919407401,-8.580680013581572,43.495,23.788442046506532,118,0,0.0,0.0,0.08145952224731445,1.8216400146484375,0.0,0.0,0.0,-1.6626126765496725,0.0,43.495,40000,7.98932671546936,0.45785419717417686,0.26315789369533216,-3.5594821101800904,0.0,17.92
296,10.2090744972229,-2.3012319822519065,10.054700172156446,67.64649888526401,-11.0238404131624,44.73,26.125985148889598,146,0,0.0,0.0,0.07766437530517578,1.844637393951416,0.0,0.0,0.0,-1.7264746071198958,0.0,44.73,40000,8.045811414718628,0.363731622143064,0.209526504398215,-3.5594821101800904,0.0,17.92
297,10.461190462112427,-0.5580468735988837,15.00201877621837,89.05579830083815,-7.85006829268924,44.915,26.921139927573645,154,0,0.0,0.0,0.07894682884216309,1.8086960315704346,0.0,0.0,0.0,-1.6096318337677946,0.0,44.915,40000,8.0366051197052,0.5382718179821699,0.25052708068120455,-3.5594821101800904,0.0,17.92
298,10.274449110031128,2.2871592473173266,61.88520939715806,850.2854010048769,-10.58023048288909,46.795,27.18847136195781,172,0,0.5,0.0,0.0769035816192627,1.7811999320983887,0.0,0.0,0.0,-1.2199527256592824,0.5,46.795,40000,8.122045516967773,0.866996964203274,0.3917277625215299,-3.5594821101800904,0.0,17.92
299,10.061267614364624,-2.306896891571847,12.1922303850467,87.68515144871843,-8.72904886353018,43.8,25.919490735737845,126,0,0.0,0.0,0.0767667293548584,1.808960199356079,0.0,0.0,0.0,-1.328647142250539,0.0,43.8,40000,8.421353816986084,2.8080045244871696,0.4787434840448365,-3.5594821101800904,0.0,17.92
300,10.47603964805603,4.17875776835586,58.58936807272343,768.3387659505623,-8.549063395853036,50.125,28.21027073602804,149,0,0.5,0.0,0.07418107986450195,1.8272254467010498,0.0,0.0,0.0,-0.7779066511898991,0.5,50.125,40000,8.48042893409729,0.8667388057135496,0.28223059933206174,-3.5594821101800904,0.0,17.92
301,10.055908203125,2.2408632049654873,38.228059041071745,448.63050627285656,-9.598418666822909,44.275,29.263447763378803,154,0,0.0,0.0,0.07652950286865234,1.7792870998382568,0.0,0.0,0.0,-0.47602966557436044,0.0,44.275,40000,8.364257335662842,0.9050156982433738,0.41855814712239614,-3.5594821101800904,0.0,17.92
302,10.162986040115356,-1.4714625614659271,12.879813104273174,103.13554941551132,-9.982439038557098,45.315,25.55691247001484,121,0,0.0,0.0,0.08069396018981934,1.7629830837249756,0.0,0.0,0.0,-0.5755729551635171,0.0,45.315,40000,7.756594896316528,1.6444834062356062,0.33236684604971756,-3.5594821101800904,0.0,17.92
303,10.414893865585327,0.9947960714212859,23.16212037982346,204.08728161082,-9.436164794712417,44.79,27.808378233906414,129,0,0.0,0.0,0.07499480247497559,1.8189363479614258,0.0,0.0,0.0,-0.41853605250503684,0.0,44.79,40000,7.960531949996948,0.6926545295540324,0.21140679772757281,-3.5594821101800904,0.0,17.92
304,10.28226089477539,-2.986429480767777,7.46769017056921,52.24666662090455,-14.018957701137564,45.785,25.99305243714174,167,0,0.0,0.0,0.07978677749633789,1.7960872650146484,0.0,0.0,0.0,-0.6753253953313109,0.0,45.785,40000,8.04675579071045,1.4836489537680335,0.37757594669886757,-3.5594821101800904,0.0,17.92
305,10.161273002624512,-1.8759413940843752,12.144994351790762,87.86594082434748,-8.97865684707446,44.99,23.964972355502518,153,0,0.0,0.0,0.07770013809204102,1.7924954891204834,0.0,0.0,0.0,-0.7953869952066173,0.0,44.99,40000,7.994325876235962,0.5868944902890235,0.3336873957627762,-3.5594821101800904,0.0,17.92
306,10.158207416534424,-1.4079136139226185,12.871841322637486,84.52723129496965,-11.085002849872465,46.725,28.164860642296812,139,0,0.0,0.0,0.07817745208740234,1.8222825527191162,0.0,0.0,0.0,-0.8566396570782174,0.0,46.725,40000,8.484641075134277,0.3983364500673861,0.2675364594578148,-3.5594821101800904,0.0,17.92
307,10.197108745574951,0.6981109309956719,29.352326072813177,367.0435492380834,-11.737543947391508,42.585,25.58872359067564,135,0,0.5,0.0,0.07790803909301758,1.7972016334533691,0.0,0.0,0.0,-0.7011645982708284,0.5,42.585,40000,8.72592830657959,0.719985952169386,0.19389211663020253,-3.5594821101800904,0.0,17.92
308,10.313627481460571,-2.2708465480533424,11.59583505010682,86.61607810077892,-10.190915489640899,43.25,25.604247694474445,133,1,0.0,0.0,0.07486152648925781,1.8607327938079834,0.0,0.0,0.0,-0.8581327932490799,0.0,43.25,40000,8.76200270652771,1.0271988704270367,0.41622941500701555,-3.5594821101800904,0.0,17.92
309,10.293448448181152,0.2034253879413552,32.447967067953634,428.833554380129,-13.18634602209395,46.75,25.19836304207081,148,0,0.5,0.0,0.08102703094482422,1.7910566329956055,0.0,0.0,0.0,-0.7519769751300364,0.5,46.75,40000,8.647483348846436,0.8011224721381939,0.20301132810201544,-3.5594821101800904,0.0,17.92
310,10.09433126449585,-3.0082129569237224,8.524673748864563,87.5967914697082,-12.51004924954647,44.795,29.034169094361904,173,0,0.0,0.0,0.07902646064758301,1.8922433853149414,0.0,0.0,0.0,-0.977600573309405,0.0,44.795,40000,7.932289361953735,1.5274661354345982,0.48086352794435683,-3.5594821101800904,0.0,17.92
311,10.258549928665161,-2.577707812106904,10.344265965324837,94.46814089399079,-8.09427495358256,43.53,25.547976436500797,128,0,0.0,0.0,0.0807197093963623,1.802819013595581,0.0,0.0,0.0,-1.1376112971891548,0.0,43.53,40000,7.789515972137451,0.542528961270038,0.3413782179538453,-3.5594821101800904,0.0,17.92
312,10.410893201828003,-2.295839253263295,11.303986937908656,91.49451149294485,-8.023839916135497,44.2,26.07297451385246,141,0,0.0,0.0,0.08272266387939453,1.7941720485687256,0.0,0.0,0.0,-1.253434092796569,0.0,44.2,40000,8.095700979232788,0.45069781717605195,0.31278370810154893,-3.5594821101800904,0.0,17.92
313,10.387471437454224,2.7430817815477604,66.14251865346651,925.5964847100081,-10.50164943296897,45.63,26.210743980284114,133,0,0.5,0.0,0.08195114135742188,1.8107128143310547,0.0,0.0,0.0,-0.8537825053621362,0.5,45.63,40000,8.2514169216156,0.837758127822544,0.2903889604455998,-3.5594821101800904,0.0,17.92
314,10.314739465713501,0.25122457005130205,17.08005146374267,96.60497210402207,-8.432135469618418,42.62,26.528392337267633,155,0,0.0,0.0,0.08121657371520996,1.774031639099121,0.0,0.0,0.0,-0.7432817978207924,0.0,42.62,40000,8.818256139755249,4.2811971722697315,0.35573503587658595,-3.5594821101800904,0.0,17.92
315,10.406147480010986,-2.4302461199036007,10.096260210270433,98.26375293217058,-7.3907159702383805,46.665,24.416854322373307,140,2,0.0,0.0,0.07362484931945801,1.8785006999969482,0.0,0.0,0.0,-0.9119782300290733,0.0,46.665,40000,8.696202278137207,0.6908412804644862,0.3992767055182588,-3.5594821101800904,0.0,17.92
316,10.05976676940918,-3.051239297386039,8.295967934924265,80.63044590840556,-9.376227773284771,46.035,28.617368415002804,175,0,0.0,0.0,0.07569217681884766,1.8035554885864258,0.0,0.0,0.0,-1.1259043367647699,0.0,46.035,40000,8.431833267211914,0.654954007715247,0.39052390984992635,-3.5594821101800904,0.0,17.92
317,10.271188974380493,-2.821787434441417,7.71175768019166,67.36202495738485,-9.903795146398801,46.53,27.920406515665206,134,0,0.0,0.0,0.0834970474243164,1.8381762504577637,0.0,0.0,0.0,-1.2954926465324346,0.0,46.53,40000,8.354395627975464,0.6233732464142383,0.3318622788142834,-3.5594821101800904,0.0,17.92
318,10.313811779022217,-0.7731698727248906,13.990248326358309,108.3152603968791,-6.805204245924729,43.655,27.428925881266295,157,0,0.0,0.0,0.07583260536193848,1.790950059890747,0.0,0.0,0.0,-1.2432603691516801,0.0,43.655,40000,8.320816278457642,0.5441535043178115,0.3352375115035531,-3.5594821101800904,0.0,17.92
319,10.453551530838013,-1.2981587795990732,12.892048649666586,81.39381663696746,-9.481948312046278,45.65,28.671545127530187,146,0,0.0,0.0,0.07734513282775879,1.7811012268066406,0.0,0.0,0.0,-1.2487502101964194,0.0,45.65,40000,7.301126718521118,0.4604834591450596,0.2567917999022983,-3.5594821101800904,0.0,17.92
320,10.273766279220581,-1.802924478887972,12.960974797007172,88.03626838306226,-7.498490785685459,40.74,23.808872295848033,131,0,0.0,0.0,0.07713913917541504,1.8531243801116943,0.0,0.0,0.0,-1.3041676370655748,0.0,40.74,40000,7.792170763015747,0.6088389423601003,0.32771182402078874,-3.5594821101800904,0.0,17.92
321,10.458348274230957,-2.016102871153215,13.183632259730906,103.05443488856618,-10.507754754519162,44.835,27.091470521180646,142,0,0.0,0.0,0.08237886428833008,1.8060784339904785,0.0,0.0,0.0,-1.375361160474339,0.0,44.835,40000,8.77547550201416,0.43599068623896825,0.29452330437164354,-3.5594821101800904,0.0,17.92
322,10.159649133682251,-1.5424813087281624,11.836933285408591,88.62859148491977,-7.781909174403602,45.605,27.37095129877659,141,0,0.0,0.0,0.07596611976623535,1.812072992324829,0.0,0.0,0.0,-1.3920731752997215,0.0,45.605,40000,9.12851881980896,0.3794301876320357,0.20175765823039626,-3.5594821101800904,0.0,17.92
323,10.065926551818848,-1.5215845977988882,12.322186238609104,88.36215819353382,-9.139413117137714,43.75,29.755125608876195,159,0,0.0,0.0,0.0770728588104248,1.792236089706421,0.0,0.0,0.0,-1.4050243175496382,0.0,43.75,40000,8.856120586395264,0.5730119320784495,0.2724078174008973,-3.5594821101800904,0.0,17.92
324,10.486704587936401,-0.9981513658046441,15.231598017612797,104.91006358927545,-8.861569716102112,44.725,29.068356936710405,176,0,0.0,0.0,0.08193516731262207,1.8073816299438477,0.0,0.0,0.0,-1.364337022375139,0.0,44.725,40000,8.325273513793945,0.48014062404649177,0.2143867518494604,-3.5594821101800904,0.0,17.92
325,10.167386531829834,-1.4588491979721174,13.212921744024538,93.26296558829495,-15.874991542597831,46.94,26.234831808113427,143,0,0.0,0.0,0.08193445205688477,1.8253591060638428,0.0,0.0,0.0,-1.3737882399348367,0.0,46.94,40000,8.271776676177979,0.4168580292480476,0.23192084139682922,-3.5594821101800904,0.0,17.92
